timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-03-03 16:30:00+00:00,New Delhi-8118,63.0,33.45,64.81,0.01,1.34,1.29,2025-03-03,16,57.0,58.0,5.0
2025-03-03 17:30:00+00:00,New Delhi-8118,66.0,20.35,60.91,0.03,-1.66,0.94,2025-03-03,17,62.33,63.0,3.0
2025-03-03 18:30:00+00:00,New Delhi-8118,70.0,29.69,35.73,0.04,0.48,-1.27,2025-03-03,18,66.33,66.0,4.0
2025-03-03 19:30:00+00:00,New Delhi-8118,76.0,24.01,55.21,0.07,-0.82,0.44,2025-03-03,19,70.67,70.0,6.0
2025-03-03 20:30:00+00:00,New Delhi-8118,82.0,29.11,59.57,0.1,0.35,0.82,2025-03-03,20,76.0,76.0,6.0
2025-03-03 21:30:00+00:00,New Delhi-8118,60.0,20.4,62.84,-0.0,-1.65,1.11,2025-03-03,21,72.67,82.0,-22.0
2025-03-03 22:30:00+00:00,New Delhi-8118,47.0,20.0,47.37,-0.06,-1.74,-0.25,2025-03-03,22,63.0,60.0,-13.0
2025-03-03 23:30:00+00:00,New Delhi-8118,50.0,23.25,62.2,-0.05,-1.0,1.06,2025-03-03,23,52.33,47.0,3.0
2025-03-04 00:30:00+00:00,New Delhi-8118,59.0,25.8,44.43,-0.01,-0.41,-0.51,2025-03-04,0,52.0,50.0,9.0
2025-03-04 01:30:00+00:00,New Delhi-8118,64.0,20.97,63.85,0.02,-1.52,1.2,2025-03-04,1,57.67,59.0,5.0
2025-03-04 02:30:00+00:00,New Delhi-8118,68.0,32.51,53.31,0.04,1.13,0.27,2025-03-04,2,63.67,64.0,4.0
2025-03-04 03:30:00+00:00,New Delhi-8118,67.0,31.16,50.77,0.03,0.82,0.05,2025-03-04,3,66.33,68.0,-1.0
2025-03-04 04:30:00+00:00,New Delhi-8118,56.0,20.99,63.65,-0.02,-1.52,1.18,2025-03-04,4,63.67,67.0,-11.0
2025-03-04 05:30:00+00:00,New Delhi-8118,58.0,22.92,36.94,-0.01,-1.07,-1.17,2025-03-04,5,60.33,56.0,2.0
2025-03-04 06:30:00+00:00,New Delhi-8118,52.0,30.36,66.55,-0.04,0.63,1.44,2025-03-04,6,55.33,58.0,-6.0
2025-03-04 07:30:00+00:00,New Delhi-8118,47.0,28.63,43.06,-0.06,0.24,-0.63,2025-03-04,7,52.33,52.0,-5.0
2025-03-04 08:30:00+00:00,New Delhi-8118,46.0,24.83,43.63,-0.07,-0.64,-0.58,2025-03-04,8,48.33,47.0,-1.0
2025-03-04 09:30:00+00:00,New Delhi-8118,42.0,33.16,36.43,-0.09,1.28,-1.21,2025-03-04,9,45.0,46.0,-4.0
2025-03-04 10:30:00+00:00,New Delhi-8118,33.0,20.88,67.23,-0.13,-1.54,1.5,2025-03-04,10,40.33,42.0,-9.0
2025-03-04 11:30:00+00:00,New Delhi-8118,33.0,30.55,47.35,-0.13,0.68,-0.25,2025-03-04,11,36.0,33.0,0.0
2025-03-04 12:30:00+00:00,New Delhi-8118,34.0,23.14,32.31,-0.12,-1.02,-1.57,2025-03-04,12,33.33,33.0,1.0
2025-03-04 13:30:00+00:00,New Delhi-8118,32.0,21.65,49.22,-0.13,-1.36,-0.09,2025-03-04,13,33.0,34.0,-2.0
2025-03-04 14:30:00+00:00,New Delhi-8118,28.0,20.8,59.06,-0.15,-1.56,0.78,2025-03-04,14,31.33,32.0,-4.0
2025-03-04 15:30:00+00:00,New Delhi-8118,36.0,29.04,30.48,-0.11,0.33,-1.74,2025-03-04,15,32.0,28.0,8.0
2025-03-04 16:30:00+00:00,New Delhi-8118,35.0,34.2,69.29,-0.12,1.51,1.68,2025-03-04,16,33.0,36.0,-1.0
2025-03-04 17:30:00+00:00,New Delhi-8118,42.0,29.4,49.89,-0.09,0.41,-0.03,2025-03-04,17,37.67,35.0,7.0
2025-03-04 18:30:00+00:00,New Delhi-8118,35.0,26.64,52.15,-0.12,-0.22,0.17,2025-03-04,18,37.33,42.0,-7.0
2025-03-04 19:30:00+00:00,New Delhi-8118,35.0,28.86,69.91,-0.12,0.29,1.73,2025-03-04,19,37.33,35.0,0.0
2025-03-04 20:30:00+00:00,New Delhi-8118,35.0,28.93,46.05,-0.12,0.31,-0.37,2025-03-04,20,35.0,35.0,0.0
2025-03-04 21:30:00+00:00,New Delhi-8118,35.0,32.24,43.24,-0.12,1.06,-0.61,2025-03-04,21,35.0,35.0,0.0
2025-03-04 22:30:00+00:00,New Delhi-8118,39.0,34.06,63.67,-0.1,1.48,1.19,2025-03-04,22,36.33,35.0,4.0
2025-03-04 23:30:00+00:00,New Delhi-8118,30.0,27.22,39.05,-0.14,-0.09,-0.98,2025-03-04,23,34.67,39.0,-9.0
2025-03-05 00:30:00+00:00,New Delhi-8118,28.0,33.35,48.17,-0.15,1.32,-0.18,2025-03-05,0,32.33,30.0,-2.0
2025-03-05 01:30:00+00:00,New Delhi-8118,34.0,20.77,69.57,-0.12,-1.57,1.7,2025-03-05,1,30.67,28.0,6.0
2025-03-05 02:30:00+00:00,New Delhi-8118,48.0,31.55,37.67,-0.06,0.91,-1.1,2025-03-05,2,36.67,34.0,14.0
2025-03-05 03:30:00+00:00,New Delhi-8118,45.0,27.98,53.37,-0.07,0.09,0.28,2025-03-05,3,42.33,48.0,-3.0
2025-03-05 04:30:00+00:00,New Delhi-8118,33.0,34.91,68.36,-0.13,1.68,1.6,2025-03-05,4,42.0,45.0,-12.0
2025-03-05 05:30:00+00:00,New Delhi-8118,33.0,20.65,38.73,-0.13,-1.59,-1.01,2025-03-05,5,37.0,33.0,0.0
2025-03-05 06:30:00+00:00,New Delhi-8118,34.0,34.0,65.64,-0.12,1.47,1.36,2025-03-05,6,33.33,33.0,1.0
2025-03-05 07:30:00+00:00,New Delhi-8118,30.0,34.34,47.12,-0.14,1.55,-0.27,2025-03-05,7,32.33,34.0,-4.0
2025-03-05 08:30:00+00:00,New Delhi-8118,15.0,32.28,49.54,-0.21,1.07,-0.06,2025-03-05,8,26.33,30.0,-15.0
2025-03-05 09:30:00+00:00,New Delhi-8118,20.0,28.7,57.42,-0.19,0.25,0.64,2025-03-05,9,21.67,15.0,5.0
2025-03-05 10:30:00+00:00,New Delhi-8118,17.0,23.31,42.63,-0.2,-0.98,-0.67,2025-03-05,10,17.33,20.0,-3.0
2025-03-05 11:30:00+00:00,New Delhi-8118,16.0,24.97,34.6,-0.21,-0.6,-1.37,2025-03-05,11,17.67,17.0,-1.0
2025-03-05 12:30:00+00:00,New Delhi-8118,14.0,29.67,37.13,-0.21,0.47,-1.15,2025-03-05,12,15.67,16.0,-2.0
2025-03-05 13:30:00+00:00,New Delhi-8118,23.0,22.32,30.74,-0.17,-1.21,-1.71,2025-03-05,13,17.67,14.0,9.0
2025-03-05 14:30:00+00:00,New Delhi-8118,34.0,25.66,55.41,-0.12,-0.44,0.46,2025-03-05,14,23.67,23.0,11.0
2025-03-05 15:30:00+00:00,New Delhi-8118,28.0,22.86,46.31,-0.15,-1.09,-0.34,2025-03-05,15,28.33,34.0,-6.0
2025-03-05 16:30:00+00:00,New Delhi-8118,33.0,24.3,69.11,-0.13,-0.76,1.66,2025-03-05,16,31.67,28.0,5.0
2025-03-05 17:30:00+00:00,New Delhi-8118,33.0,29.33,60.23,-0.13,0.4,0.88,2025-03-05,17,31.33,33.0,0.0
2025-03-05 18:30:00+00:00,New Delhi-8118,41.0,20.39,38.87,-0.09,-1.65,-1.0,2025-03-05,18,35.67,33.0,8.0
2025-03-05 19:30:00+00:00,New Delhi-8118,50.0,21.42,48.74,-0.05,-1.42,-0.13,2025-03-05,19,41.33,41.0,9.0
2025-03-05 20:30:00+00:00,New Delhi-8118,47.0,23.19,58.91,-0.06,-1.01,0.77,2025-03-05,20,46.0,50.0,-3.0
2025-03-05 21:30:00+00:00,New Delhi-8118,52.0,33.7,62.05,-0.04,1.4,1.04,2025-03-05,21,49.67,47.0,5.0
2025-03-05 22:30:00+00:00,New Delhi-8118,59.0,34.92,56.19,-0.01,1.68,0.53,2025-03-05,22,52.67,52.0,7.0
2025-03-05 23:30:00+00:00,New Delhi-8118,63.0,22.37,32.29,0.01,-1.2,-1.58,2025-03-05,23,58.0,59.0,4.0
2025-03-06 00:30:00+00:00,New Delhi-8118,57.0,32.41,42.36,-0.02,1.1,-0.69,2025-03-06,0,59.67,63.0,-6.0
2025-03-06 01:30:00+00:00,New Delhi-8118,51.0,29.05,51.78,-0.04,0.33,0.14,2025-03-06,1,57.0,57.0,-6.0
2025-03-06 02:30:00+00:00,New Delhi-8118,52.0,25.6,41.61,-0.04,-0.46,-0.76,2025-03-06,2,53.33,51.0,1.0
2025-03-06 03:30:00+00:00,New Delhi-8118,68.0,28.85,63.42,0.04,0.29,1.16,2025-03-06,3,57.0,52.0,16.0
2025-03-06 04:30:00+00:00,New Delhi-8118,56.0,28.16,37.99,-0.02,0.13,-1.07,2025-03-06,4,58.67,68.0,-12.0
2025-03-06 05:30:00+00:00,New Delhi-8118,51.0,26.37,66.72,-0.04,-0.28,1.45,2025-03-06,5,58.33,56.0,-5.0
2025-03-06 06:30:00+00:00,New Delhi-8118,40.0,32.51,64.3,-0.09,1.13,1.24,2025-03-06,6,49.0,51.0,-11.0
2025-03-06 07:30:00+00:00,New Delhi-8118,37.0,21.6,32.77,-0.11,-1.38,-1.53,2025-03-06,7,42.67,40.0,-3.0
2025-03-06 08:30:00+00:00,New Delhi-8118,27.0,20.89,45.35,-0.15,-1.54,-0.43,2025-03-06,8,34.67,37.0,-10.0
2025-03-06 09:30:00+00:00,New Delhi-8118,19.0,32.09,30.6,-0.19,1.03,-1.73,2025-03-06,9,27.67,27.0,-8.0
2025-03-06 10:30:00+00:00,New Delhi-8118,18.0,29.69,69.1,-0.2,0.48,1.66,2025-03-06,10,21.33,19.0,-1.0
2025-03-06 11:30:00+00:00,New Delhi-8118,17.0,25.0,61.38,-0.2,-0.6,0.98,2025-03-06,11,18.0,18.0,-1.0
2025-03-06 12:30:00+00:00,New Delhi-8118,10.0,24.47,61.84,-0.23,-0.72,1.02,2025-03-06,12,15.0,17.0,-7.0
2025-03-06 13:30:00+00:00,New Delhi-8118,19.0,26.27,44.15,-0.19,-0.31,-0.53,2025-03-06,13,15.33,10.0,9.0
2025-03-06 14:30:00+00:00,New Delhi-8118,43.0,28.3,34.02,-0.08,0.16,-1.42,2025-03-06,14,24.0,19.0,24.0
2025-03-06 15:30:00+00:00,New Delhi-8118,57.0,23.92,46.29,-0.02,-0.84,-0.34,2025-03-06,15,39.67,43.0,14.0
2025-03-06 16:30:00+00:00,New Delhi-8118,61.0,27.23,34.35,0.0,-0.08,-1.4,2025-03-06,16,53.67,57.0,4.0
2025-03-06 17:30:00+00:00,New Delhi-8118,76.0,28.23,45.58,0.07,0.14,-0.41,2025-03-06,17,64.67,61.0,15.0
2025-03-06 18:30:00+00:00,New Delhi-8118,100.0,32.06,39.08,0.18,1.02,-0.98,2025-03-06,18,79.0,76.0,24.0
2025-03-06 19:30:00+00:00,New Delhi-8118,123.0,34.15,63.51,0.29,1.5,1.17,2025-03-06,19,99.67,100.0,23.0
2025-03-06 20:30:00+00:00,New Delhi-8118,129.0,34.44,54.09,0.32,1.57,0.34,2025-03-06,20,117.33,123.0,6.0
2025-03-06 21:30:00+00:00,New Delhi-8118,111.0,27.67,41.16,0.23,0.02,-0.8,2025-03-06,21,121.0,129.0,-18.0
2025-03-06 22:30:00+00:00,New Delhi-8118,99.0,28.02,46.14,0.18,0.1,-0.36,2025-03-06,22,113.0,111.0,-12.0
2025-03-06 23:30:00+00:00,New Delhi-8118,100.0,30.97,46.64,0.18,0.77,-0.31,2025-03-06,23,103.33,99.0,1.0
2025-03-07 00:30:00+00:00,New Delhi-8118,124.0,29.23,58.8,0.29,0.37,0.76,2025-03-07,0,107.67,100.0,24.0
2025-03-07 01:30:00+00:00,New Delhi-8118,136.0,32.89,56.34,0.35,1.21,0.54,2025-03-07,1,120.0,124.0,12.0
2025-03-07 02:30:00+00:00,New Delhi-8118,248.0,20.67,63.78,0.87,-1.59,1.2,2025-03-07,2,169.33,136.0,112.0
2025-03-07 03:30:00+00:00,New Delhi-8118,190.0,28.53,43.94,0.6,0.21,-0.55,2025-03-07,3,191.33,248.0,-58.0
2025-03-07 04:30:00+00:00,New Delhi-8118,109.0,25.86,57.14,0.22,-0.4,0.61,2025-03-07,4,182.33,190.0,-81.0
2025-03-07 05:30:00+00:00,New Delhi-8118,62.0,20.74,39.76,0.01,-1.57,-0.92,2025-03-07,5,120.33,109.0,-47.0
2025-03-07 06:30:00+00:00,New Delhi-8118,74.0,30.47,53.73,0.06,0.66,0.31,2025-03-07,6,81.67,62.0,12.0
2025-03-07 07:30:00+00:00,New Delhi-8118,64.0,24.13,35.88,0.02,-0.8,-1.26,2025-03-07,7,66.67,74.0,-10.0
2025-03-07 08:30:00+00:00,New Delhi-8118,41.0,31.03,68.53,-0.09,0.79,1.61,2025-03-07,8,59.67,64.0,-23.0
2025-03-07 09:30:00+00:00,New Delhi-8118,27.0,26.1,55.96,-0.15,-0.34,0.51,2025-03-07,9,44.0,41.0,-14.0
2025-03-07 10:30:00+00:00,New Delhi-8118,23.0,20.67,44.78,-0.17,-1.59,-0.48,2025-03-07,10,30.33,27.0,-4.0
2025-03-07 11:30:00+00:00,New Delhi-8118,26.0,31.51,53.41,-0.16,0.9,0.28,2025-03-07,11,25.33,23.0,3.0
2025-03-07 12:30:00+00:00,New Delhi-8118,25.0,20.22,36.69,-0.16,-1.69,-1.19,2025-03-07,12,24.67,26.0,-1.0
2025-03-07 13:30:00+00:00,New Delhi-8118,31.0,34.14,51.76,-0.14,1.5,0.14,2025-03-07,13,27.33,25.0,6.0
2025-03-07 14:30:00+00:00,New Delhi-8118,49.0,33.62,34.2,-0.05,1.38,-1.41,2025-03-07,14,35.0,31.0,18.0
2025-03-07 15:30:00+00:00,New Delhi-8118,85.0,27.27,48.96,0.11,-0.08,-0.11,2025-03-07,15,55.0,49.0,36.0
2025-03-07 16:30:00+00:00,New Delhi-8118,120.0,23.71,52.23,0.28,-0.89,0.18,2025-03-07,16,84.67,85.0,35.0
2025-03-07 17:30:00+00:00,New Delhi-8118,91.0,20.97,38.77,0.14,-1.52,-1.01,2025-03-07,17,98.67,120.0,-29.0
2025-03-07 18:30:00+00:00,New Delhi-8118,107.0,25.48,66.44,0.22,-0.49,1.43,2025-03-07,18,106.0,91.0,16.0
2025-03-07 19:30:00+00:00,New Delhi-8118,89.0,27.72,46.52,0.13,0.03,-0.32,2025-03-07,19,95.67,107.0,-18.0
2025-03-07 20:30:00+00:00,New Delhi-8118,122.0,32.06,40.15,0.28,1.02,-0.88,2025-03-07,20,106.0,89.0,33.0
2025-03-07 21:30:00+00:00,New Delhi-8118,107.0,33.22,56.61,0.22,1.29,0.56,2025-03-07,21,106.0,122.0,-15.0
2025-03-07 22:30:00+00:00,New Delhi-8118,119.0,23.31,35.12,0.27,-0.98,-1.33,2025-03-07,22,116.0,107.0,12.0
2025-03-07 23:30:00+00:00,New Delhi-8118,88.0,22.32,33.18,0.13,-1.21,-1.5,2025-03-07,23,104.67,119.0,-31.0
2025-03-08 00:30:00+00:00,New Delhi-8118,89.0,27.62,30.79,0.13,0.0,-1.71,2025-03-08,0,98.67,88.0,1.0
2025-03-08 01:30:00+00:00,New Delhi-8118,92.0,34.05,38.94,0.15,1.48,-0.99,2025-03-08,1,89.67,89.0,3.0
2025-03-08 02:30:00+00:00,New Delhi-8118,99.0,27.93,44.31,0.18,0.08,-0.52,2025-03-08,2,93.33,92.0,7.0
2025-03-08 03:30:00+00:00,New Delhi-8118,100.0,23.0,65.59,0.18,-1.06,1.35,2025-03-08,3,97.0,99.0,1.0
2025-03-08 04:30:00+00:00,New Delhi-8118,73.0,34.68,32.58,0.06,1.62,-1.55,2025-03-08,4,90.67,100.0,-27.0
2025-03-08 05:30:00+00:00,New Delhi-8118,56.0,30.25,45.51,-0.02,0.61,-0.41,2025-03-08,5,76.33,73.0,-17.0
2025-03-08 06:30:00+00:00,New Delhi-8118,48.0,20.89,30.63,-0.06,-1.54,-1.72,2025-03-08,6,59.0,56.0,-8.0
2025-03-08 07:30:00+00:00,New Delhi-8118,27.0,21.11,59.91,-0.15,-1.49,0.85,2025-03-08,7,43.67,48.0,-21.0
2025-03-08 08:30:00+00:00,New Delhi-8118,24.0,24.9,50.46,-0.17,-0.62,0.02,2025-03-08,8,33.0,27.0,-3.0
2025-03-08 09:30:00+00:00,New Delhi-8118,23.0,21.25,49.78,-0.17,-1.46,-0.04,2025-03-08,9,24.67,24.0,-1.0
2025-03-08 10:30:00+00:00,New Delhi-8118,26.0,24.58,31.44,-0.16,-0.69,-1.65,2025-03-08,10,24.33,23.0,3.0
2025-03-08 11:30:00+00:00,New Delhi-8118,27.0,29.2,36.77,-0.15,0.37,-1.18,2025-03-08,11,25.33,26.0,1.0
2025-03-08 12:30:00+00:00,New Delhi-8118,41.0,22.54,45.17,-0.09,-1.16,-0.44,2025-03-08,12,31.33,27.0,14.0
2025-03-08 13:30:00+00:00,New Delhi-8118,36.0,28.06,42.13,-0.11,0.11,-0.71,2025-03-08,13,34.67,41.0,-5.0
2025-03-08 14:30:00+00:00,New Delhi-8118,49.0,21.17,52.76,-0.05,-1.47,0.23,2025-03-08,14,42.0,36.0,13.0
2025-03-08 15:30:00+00:00,New Delhi-8118,77.0,23.69,30.97,0.08,-0.9,-1.69,2025-03-08,15,54.0,49.0,28.0
2025-03-08 16:30:00+00:00,New Delhi-8118,72.0,20.12,45.52,0.05,-1.72,-0.41,2025-03-08,16,66.0,77.0,-5.0
2025-03-08 17:30:00+00:00,New Delhi-8118,63.0,23.17,39.36,0.01,-1.02,-0.95,2025-03-08,17,70.67,72.0,-9.0
2025-03-08 18:30:00+00:00,New Delhi-8118,76.0,29.64,69.59,0.07,0.47,1.71,2025-03-08,18,70.33,63.0,13.0
2025-03-08 19:30:00+00:00,New Delhi-8118,90.0,22.21,40.93,0.14,-1.24,-0.82,2025-03-08,19,76.33,76.0,14.0
2025-03-08 20:30:00+00:00,New Delhi-8118,93.0,24.71,58.42,0.15,-0.66,0.72,2025-03-08,20,86.33,90.0,3.0
2025-03-08 21:30:00+00:00,New Delhi-8118,88.0,27.44,50.37,0.13,-0.04,0.01,2025-03-08,21,90.33,93.0,-5.0
2025-03-08 22:30:00+00:00,New Delhi-8118,86.0,31.71,59.1,0.12,0.94,0.78,2025-03-08,22,89.0,88.0,-2.0
2025-03-08 23:30:00+00:00,New Delhi-8118,88.0,28.13,46.76,0.13,0.12,-0.3,2025-03-08,23,87.33,86.0,2.0
2025-03-09 00:30:00+00:00,New Delhi-8118,100.0,28.05,31.25,0.18,0.1,-1.67,2025-03-09,0,91.33,88.0,12.0
2025-03-09 01:30:00+00:00,New Delhi-8118,118.0,27.57,34.43,0.27,-0.01,-1.39,2025-03-09,1,102.0,100.0,18.0
2025-03-09 02:30:00+00:00,New Delhi-8118,117.0,27.71,54.31,0.26,0.03,0.36,2025-03-09,2,111.67,118.0,-1.0
2025-03-09 03:30:00+00:00,New Delhi-8118,149.0,24.84,54.11,0.41,-0.63,0.34,2025-03-09,3,128.0,117.0,32.0
2025-03-09 04:30:00+00:00,New Delhi-8118,138.0,23.38,50.65,0.36,-0.97,0.04,2025-03-09,4,134.67,149.0,-11.0
2025-03-09 05:30:00+00:00,New Delhi-8118,86.0,26.56,49.79,0.12,-0.24,-0.04,2025-03-09,5,124.33,138.0,-52.0
2025-03-09 06:30:00+00:00,New Delhi-8118,66.0,34.23,40.05,0.03,1.52,-0.89,2025-03-09,6,96.67,86.0,-20.0
2025-03-09 07:30:00+00:00,New Delhi-8118,61.0,24.17,53.26,0.0,-0.79,0.27,2025-03-09,7,71.0,66.0,-5.0
2025-03-09 08:30:00+00:00,New Delhi-8118,51.0,25.04,46.87,-0.04,-0.59,-0.29,2025-03-09,8,59.33,61.0,-10.0
2025-03-09 09:30:00+00:00,New Delhi-8118,45.0,30.59,68.72,-0.07,0.69,1.63,2025-03-09,9,52.33,51.0,-6.0
2025-03-09 10:30:00+00:00,New Delhi-8118,40.0,28.55,39.75,-0.09,0.22,-0.92,2025-03-09,10,45.33,45.0,-5.0
2025-03-09 11:30:00+00:00,New Delhi-8118,41.0,21.63,40.62,-0.09,-1.37,-0.84,2025-03-09,11,42.0,40.0,1.0
2025-03-09 12:30:00+00:00,New Delhi-8118,48.0,33.59,66.5,-0.06,1.37,1.43,2025-03-09,12,43.0,41.0,7.0
2025-03-09 13:30:00+00:00,New Delhi-8118,56.0,32.8,67.25,-0.02,1.19,1.5,2025-03-09,13,48.33,48.0,8.0
2025-03-09 14:30:00+00:00,New Delhi-8118,62.0,28.99,62.16,0.01,0.32,1.05,2025-03-09,14,55.33,56.0,6.0
2025-03-09 15:30:00+00:00,New Delhi-8118,75.0,20.08,67.29,0.07,-1.72,1.5,2025-03-09,15,64.33,62.0,13.0
2025-03-09 16:30:00+00:00,New Delhi-8118,79.0,26.77,40.31,0.09,-0.19,-0.87,2025-03-09,16,72.0,75.0,4.0
2025-03-09 17:30:00+00:00,New Delhi-8118,88.0,33.13,68.93,0.13,1.27,1.65,2025-03-09,17,80.67,79.0,9.0
2025-03-09 18:30:00+00:00,New Delhi-8118,100.0,25.14,45.49,0.18,-0.56,-0.41,2025-03-09,18,89.0,88.0,12.0
2025-03-09 19:30:00+00:00,New Delhi-8118,88.0,21.64,48.07,0.13,-1.37,-0.19,2025-03-09,19,92.0,100.0,-12.0
2025-03-09 20:30:00+00:00,New Delhi-8118,92.0,33.21,53.48,0.15,1.29,0.29,2025-03-09,20,93.33,88.0,4.0
2025-03-09 21:30:00+00:00,New Delhi-8118,94.0,29.95,48.23,0.16,0.54,-0.17,2025-03-09,21,91.33,92.0,2.0
2025-03-09 22:30:00+00:00,New Delhi-8118,92.0,24.17,67.58,0.15,-0.79,1.53,2025-03-09,22,92.67,94.0,-2.0
2025-03-09 23:30:00+00:00,New Delhi-8118,106.0,23.63,61.54,0.21,-0.91,1.0,2025-03-09,23,97.33,92.0,14.0
2025-03-10 00:30:00+00:00,New Delhi-8118,104.0,31.38,60.48,0.2,0.87,0.9,2025-03-10,0,100.67,106.0,-2.0
2025-03-10 01:30:00+00:00,New Delhi-8118,105.0,24.77,46.62,0.21,-0.65,-0.32,2025-03-10,1,105.0,104.0,1.0
2025-03-10 02:30:00+00:00,New Delhi-8118,135.0,33.23,58.12,0.35,1.29,0.7,2025-03-10,2,114.67,105.0,30.0
2025-03-10 03:30:00+00:00,New Delhi-8118,151.0,33.08,61.71,0.42,1.26,1.01,2025-03-10,3,130.33,135.0,16.0
2025-03-10 04:30:00+00:00,New Delhi-8118,122.0,22.58,33.83,0.28,-1.15,-1.44,2025-03-10,4,136.0,151.0,-29.0
2025-03-10 05:30:00+00:00,New Delhi-8118,103.0,29.52,56.11,0.2,0.44,0.52,2025-03-10,5,125.33,122.0,-19.0
2025-03-10 06:30:00+00:00,New Delhi-8118,80.0,22.93,55.19,0.09,-1.07,0.44,2025-03-10,6,101.67,103.0,-23.0
2025-03-10 07:30:00+00:00,New Delhi-8118,74.0,22.66,35.14,0.06,-1.13,-1.33,2025-03-10,7,85.67,80.0,-6.0
2025-03-10 08:30:00+00:00,New Delhi-8118,57.0,25.33,49.03,-0.02,-0.52,-0.1,2025-03-10,8,70.33,74.0,-17.0
2025-03-10 09:30:00+00:00,New Delhi-8118,53.0,31.44,35.21,-0.03,0.88,-1.32,2025-03-10,9,61.33,57.0,-4.0
2025-03-10 10:30:00+00:00,New Delhi-8118,51.0,34.2,56.48,-0.04,1.51,0.55,2025-03-10,10,53.67,53.0,-2.0
2025-03-10 11:30:00+00:00,New Delhi-8118,52.0,25.09,37.69,-0.04,-0.58,-1.1,2025-03-10,11,52.0,51.0,1.0
2025-03-10 12:30:00+00:00,New Delhi-8118,56.0,24.98,31.03,-0.02,-0.6,-1.69,2025-03-10,12,53.0,52.0,4.0
2025-03-10 13:30:00+00:00,New Delhi-8118,58.0,27.6,61.27,-0.01,0.0,0.97,2025-03-10,13,55.33,56.0,2.0
2025-03-10 14:30:00+00:00,New Delhi-8118,64.0,28.35,33.23,0.02,0.17,-1.49,2025-03-10,14,59.33,58.0,6.0
2025-03-10 15:30:00+00:00,New Delhi-8118,87.0,26.89,66.34,0.12,-0.16,1.42,2025-03-10,15,69.67,64.0,23.0
2025-03-10 16:30:00+00:00,New Delhi-8118,85.0,33.24,59.26,0.11,1.29,0.8,2025-03-10,16,78.67,87.0,-2.0
2025-03-10 17:30:00+00:00,New Delhi-8118,105.0,32.34,39.66,0.21,1.09,-0.93,2025-03-10,17,92.33,85.0,20.0
2025-03-10 18:30:00+00:00,New Delhi-8118,112.0,30.44,66.63,0.24,0.65,1.45,2025-03-10,18,100.67,105.0,7.0
2025-03-10 19:30:00+00:00,New Delhi-8118,123.0,22.71,59.91,0.29,-1.12,0.85,2025-03-10,19,113.33,112.0,11.0
2025-03-10 20:30:00+00:00,New Delhi-8118,118.0,34.13,54.89,0.27,1.5,0.41,2025-03-10,20,117.67,123.0,-5.0
2025-03-10 21:30:00+00:00,New Delhi-8118,114.0,27.5,38.77,0.25,-0.02,-1.01,2025-03-10,21,118.33,118.0,-4.0
2025-03-10 22:30:00+00:00,New Delhi-8118,119.0,23.07,60.47,0.27,-1.04,0.9,2025-03-10,22,117.0,114.0,5.0
2025-03-10 23:30:00+00:00,New Delhi-8118,114.0,29.48,60.37,0.25,0.43,0.9,2025-03-10,23,115.67,119.0,-5.0
2025-03-11 00:30:00+00:00,New Delhi-8118,121.0,33.23,35.97,0.28,1.29,-1.25,2025-03-11,0,118.0,114.0,7.0
2025-03-11 01:30:00+00:00,New Delhi-8118,128.0,34.15,47.51,0.31,1.5,-0.24,2025-03-11,1,121.0,121.0,7.0
2025-03-11 02:30:00+00:00,New Delhi-8118,147.0,25.77,54.38,0.4,-0.42,0.37,2025-03-11,2,132.0,128.0,19.0
2025-03-11 03:30:00+00:00,New Delhi-8118,166.0,26.24,50.99,0.49,-0.31,0.07,2025-03-11,3,147.0,147.0,19.0
2025-03-11 04:30:00+00:00,New Delhi-8118,152.0,32.07,51.47,0.42,1.03,0.11,2025-03-11,4,155.0,166.0,-14.0
2025-03-11 05:30:00+00:00,New Delhi-8118,111.0,29.7,31.42,0.23,0.48,-1.65,2025-03-11,5,143.0,152.0,-41.0
2025-03-11 06:30:00+00:00,New Delhi-8118,88.0,28.99,65.75,0.13,0.32,1.37,2025-03-11,6,117.0,111.0,-23.0
2025-03-11 07:30:00+00:00,New Delhi-8118,61.0,20.36,36.75,0.0,-1.66,-1.18,2025-03-11,7,86.67,88.0,-27.0
2025-03-11 08:30:00+00:00,New Delhi-8118,59.0,21.45,38.57,-0.01,-1.41,-1.02,2025-03-11,8,69.33,61.0,-2.0
2025-03-11 09:30:00+00:00,New Delhi-8118,48.0,25.56,33.86,-0.06,-0.47,-1.44,2025-03-11,9,56.0,59.0,-11.0
2025-03-11 10:30:00+00:00,New Delhi-8118,66.0,34.06,42.11,0.03,1.48,-0.71,2025-03-11,10,57.67,48.0,18.0
2025-03-11 11:30:00+00:00,New Delhi-8118,46.0,22.56,69.75,-0.07,-1.16,1.72,2025-03-11,11,53.33,66.0,-20.0
2025-03-11 12:30:00+00:00,New Delhi-8118,71.0,27.29,58.44,0.05,-0.07,0.73,2025-03-11,12,61.0,46.0,25.0
2025-03-11 13:30:00+00:00,New Delhi-8118,64.0,24.82,49.15,0.02,-0.64,-0.09,2025-03-11,13,60.33,71.0,-7.0
